_id,node_id,name,type,incorporation_date,struck_off_date,closed_date,jurisdiction,jurisdiction_description,countries,country_codes,sourceID,valid_until,note
1191604,80117621,Rio Tinto Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191605,80118237,Rock Island Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191606,80118692,ROP Insurance Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191607,80119270,Royal London 360 Management Services Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191608,80119343,Reynolds Porter Chamberlain LLP,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191609,80119420,Rubicon Aviation Limited,,,,,,,United Kingdom,GBR,Paradise Papers - Appleby,Appleby data is current through 2014,
1191610,80119422,Rubicon Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191611,80119719,Ruxton,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191612,80119836,S&K Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191613,80119857,David Leslie Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191614,80119867,Stanley (IOM) Productions Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191615,80119870,Speymill Goodman Retirement Villages Limited,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191616,80120038,S3 Global Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191617,80120202,Safe Harbor Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191618,80120210,SafeWealth Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191619,80120212,Saffery Champness,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191620,80120213,Saffery Champness Fund Services Limited,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191621,80120263,Sagitta Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191622,80120298,Said Group,,,,,,,Bermuda,BMU,Paradise Papers - Appleby,Appleby data is current through 2014,
1191623,80120404,Salamander Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191624,80120558,Samaritans of the Isle of Man,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191625,80120622,Samuels - David Mark,,,,,,,United Kingdom,GBR,Paradise Papers - Appleby,Appleby data is current through 2014,
1191626,80120624,Samuels - Ivor Leslie,,,,,,,United Kingdom,GBR,Paradise Papers - Appleby,Appleby data is current through 2014,
1191627,80120777,Sandyport Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191628,80121251,Sayer Group of Companies,,,,,,,Turkey,TUR,Paradise Papers - Appleby,Appleby data is current through 2014,
1191629,80121370,SBM Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191630,80121569,Scheid Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191631,80122221,Scientific Games Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191632,80122261,Scopia Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191634,80122444,SCS Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191635,80122472,SDI Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191636,80122505,Seajacks Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191637,80122525,Sean Dowling and Michael Crowe as Trustees of the C A Bailey Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191638,80122526,Seanergis Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191639,80122534,Sean Kevin Dowling and John Antony Melia as Trustees of the Mount Edgcumbe Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191640,80122535,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Roland Brown No.2 Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191641,80122536,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Norman Cregeen Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191642,80122537,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Frances Irene Ashworth Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191643,80122538,"Sean Kevin Dowling, Paul David Morris & David Myles Morris as Trustees of The Edward Antrobus 1997 Trust",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191644,80122539,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Ben Holt Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191645,80122541,Sean Kevin Dowling & Lloyd Vincent Davies as Trustees of The Eleanor Davies Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191646,80122543,Sean Kevin Dowling & Janet Lucy Ann Suss-Francksen as Trustees of The E R Francksen Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191647,80122545,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Helen Brenda Gracey Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191648,80122546,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Samuel Hartley Deceased Settled Land Act Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191649,80122547,Sean Kevin Dowling & Richard Dennett as Trustees of The Frederick & June Halsall Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191650,80122548,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The F E Bentley Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191651,80122549,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Etrask Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191652,80122551,Sean Kevin Dowling & Shane Robert Martin as Trustees of The Eleanor Martin Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191653,80122553,Sean Kevin Dowling & Geoffrey Friend Karran as Trustees of The Mary Orton Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191654,80122554,Sean Kevin Dowling & Judith Mary Quayle as Trustees of The Jesse Price Will  Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191655,80122555,"Sean Kevin Dowling, Paul David Morris, Colin Matthewman & Richard George Woolley as Trustees of the Jack Alfonso Pulman Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191656,80122556,Sean Kevin Dowling & Arthur Roland Hunt as Trustees of The Lilian Preston Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191657,80122557,Sean Kevin Dowling as Trustee of The A C Quirk Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191658,80122558,Sean Kevin Dowling & Barry C Smith as Trustees of The Shelford Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191659,80122559,Sean Kevin Dowling & Mark Stephen Humphrey as Trustees of The Sara Meaker Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191660,80122560,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The Elizabeth Alice Callin Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191661,80122562,"Sean Kevin Dowling, David John Cartmell, Christoher Jon McGowan & Julie Oates as Trustees of The Sellyoak Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191662,80122564,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of the Appleby Fund for the Community Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191663,80122566,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of the H E Johnson Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191664,80122567,Sean Kevin Dowling & Christopher Douglas Bailye Cope as Trustees of the Thomas Fairhurst Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191665,80122568,Sean Kevin Dowling and John McCrohon Wolstenholme Rimmer as Trustees of The Michael Corbet Simpson Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191666,80122569,"Sean Kevin Dowling, Michael Frank Gordon Crowe & David John Morgan as Trustees of the Hampton Court Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191667,80122570,Sean Kevin Dowling & Rosamund Bernadette Lardner as Trustees of the South Hill Trust,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191668,80122573,Sean Kevin Dowling and Appleby Trust (Isle of Man) Limited as Trustees of the A K Fairweather Trust,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191669,80122574,Sean Kevin Dowling & Appleby Trust (Isle of Man) Limited as Trustees of the Aracena Settlement,,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191670,80122575,"Sean Kevin Dowling, Faye Patricia Moffett, Ian Henry Thyne Roberts & Richard Garsed Warrington as Trustees of the Patricia Jane Roberts De Zagal Settlement",,,,,,,Isle of Man,IMN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191671,80122578,"Sean Kevin Dowling, David John Cartmell, Christopher Jon McGowan & Julie Oates as Trustees of The Majestic Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191672,80122579,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of the T T Grime Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191673,80122580,"Sean Kevin Dowling, Paul David Morris & David Myles Morris as Trustees of The Lady Antrobus 2003 Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191674,80122581,"Sean Kevin Dowling, Paul David Morris & George Wright Ferguson as Trustees of The Edward Ardern Will Trust",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191675,80122582,Sean Kevin Dowling & John McCrohon Wolstenholme Rimmer as Trustees of The John William Bowman Will Trust,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191676,80122583,Sean Kevin Dowling & Michael Frank Gordon Crowe as Trustees of The Mallard No.1 Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191677,80122584,Sean Kevin Dowling & Michael Frank Gordon Crowe as Trustees of The Mallard No.2 Settlement,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191678,80122585,"Sean Kevin Dowling, Michael Frank Gordon Crowe & William Allen Hamilton-Turner as Trustees of The Mallard No.3 Settlement",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191679,80122631,Seaview Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191680,80122690,Secure Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191681,80122695,Securis Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191682,80122738,Sedgwick Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191683,80122746,Sedna India Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191684,80123193,Severian Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191685,80123245,Seymour Trust Company Limited as Trustee of The AKA Trust,,,,,,,Jersey,JEY,Paradise Papers - Appleby,Appleby data is current through 2014,
1191686,80123285,SGI Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191687,80123475,Shangri-La Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191688,80123872,"Shenzhen Hong Qin Corporate Management Consulting Co., Ltd.",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191689,80123873,"Shen Zhen Municipal Jia Mai Er Investment Consulting Co., Ltd.",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191690,80123875,"Shenzhen SenYou Investment Consulting Co., Ltd.",,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191691,80123878,"Shenzhen VINI Management Consulting Co., Ltd.",,,,,,,China,CHN,Paradise Papers - Appleby,Appleby data is current through 2014,
1191692,80124299,Shroff Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191693,80124466,Side Car,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191694,80124477,Sidler - Bruno Arthur,,,,,,,Germany;Switzerland,DEU;CHE,Paradise Papers - Appleby,Appleby data is current through 2014,
1191695,80124511,Siem Group,,,,,,,United States,USA,Paradise Papers - Appleby,Appleby data is current through 2014,
1191696,80124551,SIF Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191697,80124576,Sigma-Aldrich Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191698,80124735,Silverwings Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191699,80124863,Simon Groom Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191700,80124875,Simon Property Group,,,,,,,United States,USA,Paradise Papers - Appleby,Appleby data is current through 2014,
1191701,80125180,Sino Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191702,80125469,Skuld Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191703,80125475,Skyfleet Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191704,80125916,Smith Int'l Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191705,80126178,Smurfit Kappa Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191706,80126610,Sonia Sacks Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191707,80126619,Sonnedix Group,,,,,,,United Kingdom,GBR,Paradise Papers - Appleby,Appleby data is current through 2014,
1191708,80126772,South American Gold Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191709,80126799,Southern Cross Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191710,80126956,Spectrum Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191711,80126965,Speedbird Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191712,80127083,Spiering Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191713,80127212,Springfield Financial Advisory Ltd,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191715,80127514,Standard Life Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191716,80127605,Star Alliance Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191717,80127614,Star Cruises Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191718,80127675,StarVest Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191720,80127954,Stelux Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
1191721,80128185,Stewardship Group,,,,,,,,,Paradise Papers - Appleby,Appleby data is current through 2014,
